Frame,Time(s),X,Y
352.0,23.466666666666665,-30.01,-0.22
353.0,23.53333333333333,-29.57,-0.22
354.0,23.6,-29.13,-0.22
355.0,23.666666666666668,-28.69,-0.22
356.0,23.73333333333333,-28.25,-0.22
357.0,23.8,-27.81,-0.22
358.0,23.866666666666667,-27.37,-0.22
359.0,23.933333333333334,-26.93,-0.22
360.0,24.0,-26.49,-0.22
361.0,24.066666666666663,-26.05,-0.22
362.0,24.133333333333333,-25.61,-0.22
363.0,24.2,-25.17,-0.22
364.0,24.266666666666666,-24.73,-0.22
365.0,24.33333333333333,-24.29,-0.22
366.0,24.4,-23.85,-0.22
367.0,24.466666666666665,-23.41,-0.22
368.0,24.53333333333333,-22.97,-0.22
369.0,24.6,-22.53,-0.22
370.0,24.666666666666668,-22.09,-0.22
371.0,24.73333333333333,-21.65,-0.22
372.0,24.8,-21.21,-0.22
373.0,24.866666666666667,-20.77,-0.22
374.0,24.933333333333334,-20.33,-0.22
375.0,25.0,-19.9,-0.22
376.0,25.066666666666663,-19.46,-0.22
377.0,25.133333333333333,-19.02,-0.22
378.0,25.2,-18.58,-0.22
379.0,25.266666666666666,-18.14,-0.22
380.0,25.33333333333333,-17.7,-0.22
381.0,25.4,-17.26,-0.22
382.0,25.466666666666665,-16.82,-0.22
383.0,25.53333333333333,-16.38,-0.22
384.0,25.6,-15.94,-0.22
385.0,25.666666666666668,-15.5,-0.22
386.0,25.73333333333333,-15.06,-0.22
387.0,25.8,-14.62,-0.22
388.0,25.866666666666667,-14.18,-0.22
389.0,25.933333333333334,-13.74,-0.22
390.0,26.0,-13.3,-0.22
391.0,26.066666666666663,-12.86,-0.22
392.0,26.133333333333333,-12.42,-0.22
393.0,26.2,-11.98,-0.22
394.0,26.266666666666666,-11.54,-0.22
395.0,26.33333333333333,-11.1,-0.22
396.0,26.4,-10.66,-0.22
397.0,26.466666666666665,-10.22,-0.22
398.0,26.53333333333333,-9.78,-0.22
399.0,26.6,-9.34,-0.22
400.0,26.666666666666668,-8.9,-0.22
