Time (s),X Position (pixels)
-12.608695652173907,-23.141347630244542
-12.499999999999993,-23.37874249185703
-12.391304347826093,-23.604661033711995
-12.282608695652172,-23.84205589532448
-12.173913043478258,-24.06797443717945
-12.065217391304351,-24.29963113891318
-11.956521739130437,-24.531287840646904
-11.847826086956516,-24.768682702259397
-11.73913043478261,-24.994601244114364
-11.630434782608695,-25.23199610572685
-11.521739130434774,-25.45791464758182
-11.413043478260867,-25.692557077679563
-11.304347826086953,-25.924213779413293
-11.19565217391304,-26.15587048114702
-11.086956521739125,-26.38752718288075
-10.978260869565212,-26.619183884614475
-10.869565217391298,-26.850840586348202
-10.760869565217398,-27.08249728808193
-10.652173913043477,-27.314153989815658
-10.54347826086957,-27.545810691549388
-10.434782608695649,-27.772589368252707
-10.326086956521735,-28.004246069986436
-10.217391304347828,-28.235902771720166
-10.108695652173914,-28.467559473453893
-10.0,-28.699216175187622
-9.891304347826086,-28.93059716246311
-9.782608695652172,-29.162529578655075
-9.673913043478251,-29.3941862803888
-9.565217391304344,-29.62584298212253
-9.45652173913043,-29.85749968385626
-9.347826086956509,-30.089156385589984
-9.23913043478261,-30.320813087323714
-9.130434782608695,-30.788933819806637
-9.021739130434774,-31.020590521540367
-8.913043478260867,-31.252247223274097
-8.804347826086953,-31.48390392500782
-8.695652173913047,-31.71556062674155
-8.586956521739133,-31.947217328475276
-8.478260869565219,-32.178874030209
-8.369565217391305,-32.41053073194273
-8.260869565217384,-32.642187433676455
-8.15217391304347,-32.87454402595803
-8.043478260869563,-33.08948347669384
-7.934782608695649,-33.32114017842757
-7.826086956521735,-33.55534664976656
-7.717391304347821,-33.78700335150029
-7.608695652173907,-34.018660053234015
-7.5,-34.25031675496774
-7.391304347826086,-34.48197345670147
-7.282608695652172,-34.71553541603765
-7.173913043478265,-34.94719211777138
-7.065217391304344,-35.178848819505106
-6.95652173913043,-35.41050552123883
-6.847826086956523,-35.642162222972566
-6.739130434782609,-35.87381892470629
-6.630434782608688,-36.10547562644002
-6.521739130434781,-36.337132328173745
-6.413043478260867,-36.56878902990747
-6.304347826086953,-36.800445731641204
-6.1956521739130395,-37.02764740616721
-6.086956521739118,-37.25930410790094
-5.9782608695652115,-37.490960809634664
-5.869565217391312,-37.72707253857611
-5.760869565217391,-37.958729240309836
-5.65217391304347,-38.19038594204356
-5.543478260869563,-38.422707186317666
-5.434782608695649,-38.65369934551102
-5.326086956521735,-38.88535604724475
-5.217391304347828,-39.11767729151885
-5.108695652173914,-39.34866945071221
-5.0,-39.580326152445934
-4.891304347826086,-39.81198285417966
-4.782608695652165,-40.03918452870567
-4.673913043478258,-40.27339100004466
-4.565217391304344,-40.50504770177839
-4.456521739130423,-40.734154633906854
-4.347826086956523,-40.96836110524584
-4.239130434782609,-41.19746803737431
-4.130434782608688,-41.42912473910803
-4.021739130434781,-41.66078144084176
-3.9130434782608674,-41.892438142575486
-3.8043478260869534,-42.12409484430922
-3.6956521739130466,-42.355751546042946
-3.5869565217391255,-42.58740824777667
-3.4782608695652186,-42.8190649495104
-3.3695652173912976,-43.05072165124413
-3.2608695652173836,-43.28237835297786
-3.1521739130434767,-43.514035054711584
-3.0434782608695627,-43.74569175644531
-2.9347826086956488,-43.97734845817904
-2.826086956521735,-44.20900515991276
-2.717391304347821,-44.44066186164649
-2.608695652173914,-44.67231856338022
-2.5,-44.90397526511395
-2.391304347826086,-45.135631966847676
-2.282608695652172,-45.3672886685814
-2.173913043478258,-45.59894537031513
-2.065217391304344,-45.83315184165412
-1.9565217391304301,-46.06480854338785
-1.8478260869565233,-46.29646524512158
-1.7391304347826022,-46.52812194685531
-1.6304347826086882,-46.759778648589034
-1.5217391304347814,-46.99143535032276
-1.4130434782608603,-47.22089458425898
-1.3043478260869534,-47.452551285992705
-1.1956521739130324,-47.68420798772643
-1.0869565217391255,-47.91508968439645
-0.9782608695652186,-48.146746386130175
-0.8695652173913047,-48.37840308786391
-0.7608695652173836,-48.610059789597635
-0.6521739130434767,-48.84171649133136
-0.5434782608695627,-49.07337319306509
-0.4347826086956488,-49.305029894798814
-0.3260869565217419,-49.53668659653255
-0.21739130434782084,-49.768343298266274
-0.10869565217390686,-50.0
7.105427357601002e-15,-49.93413870878787
0.10869565217392108,-49.7023765521652
0.21739130434782794,-49.47071985043147
0.3260869565217419,-49.239168603586684
0.434782608695663,-49.00751190185296
0.5434782608695627,-48.77585520011923
0.6521739130434767,-48.544198498385505
0.7608695652173978,-48.31254179665177
0.8695652173913047,-48.080885094918045
0.9782608695652186,-47.84922839318432
1.0869565217391326,-47.61757169145059
1.1956521739130466,-47.385914989716866
1.3043478260869605,-47.15425828798314
1.4130434782608745,-46.92260158624941
1.5217391304347885,-46.69094488451568
1.6304347826087024,-46.22763148104823
1.7391304347826164,-45.9959747793145
1.8478260869565233,-45.76431807758077
1.9565217391304373,-45.53266137584704
2.0652173913043583,-45.301004674113315
2.173913043478265,-45.06934797237959
2.282608695652172,-44.83769127064586
2.391304347826086,-44.60820140176985
2.500000000000007,-44.37654470003611
2.608695652173921,-44.14488799830239
2.717391304347828,-43.91323129656866
2.826086956521742,-43.681574594834935
2.934782608695663,-43.44991789310121
3.0434782608695627,-43.218261191367475
3.152173913043484,-42.98660448963375
3.260869565217398,-42.75494778790002
3.3695652173913118,-42.523291086166296
3.4782608695652186,-42.29163438443257
3.5869565217391397,-42.05997768269884
3.6956521739130395,-41.82832039183165
3.8043478260869605,-41.59666369009793
3.9130434782608674,-41.3650069883642
4.0217391304347885,-41.133350286630474
4.1304347826087024,-40.90169358489674
4.239130434782609,-40.670036883163014
4.34782608695653,-40.43838018142929
4.456521739130437,-40.20970920805958
4.565217391304351,-39.97805250632585
4.673913043478265,-39.746395804592126
4.782608695652186,-39.5147391028584
4.891304347826086,-39.28583483263941
5.000000000000007,-39.05417813090568
5.108695652173907,-38.82252142917196
5.217391304347828,-38.59086472743823
5.326086956521742,-38.3592080257045
5.434782608695663,-38.12755132397077
5.543478260869563,-37.895894622237044
5.652173913043484,-37.661371197097765
5.760869565217405,-37.429959574882474
5.869565217391305,-37.197251859060074
5.978260869565226,-36.96552681784524
6.086956521739133,-36.733938455592615
6.195652173913054,-36.502213414377785
6.3043478260869605,-36.27062505212516
6.4130434782608745,-36.038900010910325
6.521739130434781,-35.8073116486577
6.6304347826087024,-35.57558660744287
6.739130434782609,-35.34399824519025
6.84782608695653,-35.11227320397542
6.95652173913043,-34.8806848417228
7.065217391304351,-34.64895980050797
7.173913043478258,-34.417371438255344
7.282608695652172,-34.18985280992905
7.391304347826093,-33.95819610819532
7.500000000000007,-33.72653940646159
7.608695652173921,-33.494882704727864
7.717391304347828,-33.26322600299414
7.826086956521749,-33.031569301260404
7.934782608695649,-32.79991259952668
8.04347826086957,-32.56825589779295
8.152173913043484,-32.336599196059225
8.260869565217398,-32.1049424943255
8.369565217391305,-31.87328579259177
8.478260869565226,-31.641629090858043
8.586956521739125,-31.409972389124317
8.695652173913047,-31.17831568739059
8.804347826086953,-30.94665898565686
8.91304347826086,-30.714538046758403
9.021739130434796,-30.483345582189404
9.130434782608695,-30.251688880455678
9.239130434782616,-30.02003217872195
9.347826086956523,-29.78837547698822
9.45652173913043,-29.556718775254495
9.565217391304351,-29.325062073520765
9.673913043478272,-29.097543445194475
9.782608695652165,-28.861748670053313
9.891304347826093,-28.630091968319583
10.0,-28.398435266585857
10.108695652173914,-28.170916638259563
10.217391304347828,-27.935121863118404
10.326086956521749,-27.703465161384674
10.434782608695649,-27.47594653305838
10.543478260869563,-27.244289831324654
10.652173913043491,-27.01257892931281
10.76086956521739,-26.780922227579083
10.869565217391312,-26.549265525845353
10.978260869565219,-26.317608824111627
11.086956521739125,-26.0859521223779
11.195652173913047,-25.85429542064417
11.30434782608696,-25.622638718910444
11.41304347826086,-25.39103621745483
11.521739130434788,-25.159379515721106
11.630434782608695,-24.927722813987376
11.739130434782616,-24.69606611225365
11.847826086956523,-24.46440941051992
11.956521739130437,-24.232752708786194
12.065217391304344,-24.001096007052467
12.173913043478251,-23.769385105040623
12.28260869565218,-23.537728403306897
12.391304347826093,-23.074382008365806
12.500000000000014,-22.84272530663208
12.608695652173914,-22.61106860489835
12.717391304347828,-22.37941190316462
12.826086956521735,-22.147755201430893
12.934782608695656,-21.916098499697167
13.043478260869549,-21.68444179796344
13.152173913043484,-21.45278509622971
13.26086956521739,-21.221128394495985
13.369565217391312,-20.98950468423589
13.478260869565219,-20.757847982502167
13.586956521739133,-20.526191280768437
13.695652173913047,-20.29453457903471
13.804347826086946,-20.06287787730098
13.913043478260882,-19.83122117556725
14.021739130434781,-19.599564473833528
14.130434782608702,-19.367907772099798
14.23913043478261,-19.13625107036607
14.347826086956516,-18.904594368632342
14.456521739130437,-18.67293766689862
14.565217391304358,-18.44128096516489
14.673913043478251,-18.20962426343116
14.782608695652186,-17.977934570223795
14.891304347826093,-17.74627786849007
15.0,-17.514621166756342
15.108695652173907,-17.282964465022616
15.217391304347828,-17.05130776328889
15.326086956521735,-16.824950906141332
15.434782608695642,-16.594366427300763
15.543478260869577,-16.36270972556703
15.652173913043484,-16.13105302383331
15.76086956521739,-15.899396322099577
15.869565217391312,-15.66773962036585
15.978260869565219,-15.436082918632124
16.086956521739125,-15.20442621689839
16.195652173913047,-14.972769515164671
16.30434782608694,-14.741112813430938
16.413043478260875,-14.509456111697212
16.52173913043478,-14.494895089154767
16.630434782608702,-14.494895089154767
16.73913043478261,-14.494895089154767
16.84782608695653,-14.494895089154767
16.956521739130437,-14.494895089154767
17.065217391304344,-14.494895089154767
17.173913043478265,-14.494895089154767
17.282608695652172,-14.494895089154767
17.391304347826093,-14.494895089154767
17.5,-14.494895089154767
17.608695652173907,-14.494895089154767
17.717391304347828,-14.494895089154767
17.82608695652175,-14.494895089154767
17.93478260869564,-14.494895089154767
18.043478260869577,-14.494895089154767
18.15217391304347,-14.494895089154767
18.26086956521739,-14.494895089154767
18.36956521739131,-14.494895089154767
18.478260869565233,-14.494895089154767
18.586956521739125,-14.494895089154767
18.695652173913032,-14.495701023725005
18.804347826086968,-14.495701023725005
18.913043478260875,-14.495701023725005
19.021739130434796,-14.495701023725005
19.130434782608702,-14.495701023725005
19.23913043478261,-14.495701023725005
19.34782608695653,-14.495701023725005
19.456521739130437,-14.495701023725005
19.565217391304344,-14.495701023725005
19.673913043478265,-14.495701023725005
19.782608695652172,-14.495701023725005
19.891304347826093,-14.495701023725005
20.0,-14.495701023725005
