Frame,Time(s),X,Y
453.0,30.2,66.5,-12.49
454.0,30.266666666666666,66.5,-11.72
455.0,30.33333333333333,66.5,-11.06
456.0,30.4,66.5,-10.28
457.0,30.466666666666665,66.5,-9.62
458.0,30.53333333333333,66.5,-8.84
459.0,30.6,66.5,-8.18
460.0,30.666666666666668,66.5,-7.41
461.0,30.73333333333333,66.5,-6.74
462.0,30.8,66.5,-5.97
463.0,30.866666666666667,66.5,-5.31
464.0,30.933333333333334,66.5,-4.53
465.0,31.0,66.5,-3.87
466.0,31.066666666666663,66.5,-3.1
467.0,31.133333333333333,66.5,-2.43
468.0,31.2,66.5,-1.66
469.0,31.266666666666666,66.5,-1.0
470.0,31.33333333333333,66.5,-0.22
471.0,31.4,66.5,0.44
472.0,31.466666666666665,66.5,1.22
473.0,31.53333333333333,66.5,1.88
474.0,31.6,66.5,2.65
475.0,31.666666666666668,66.5,3.32
476.0,31.73333333333333,66.5,4.09
477.0,31.8,66.5,4.75
478.0,31.866666666666667,66.5,5.53
479.0,31.933333333333334,66.5,6.19
480.0,32.0,66.5,6.97
481.0,32.06666666666667,66.5,7.63
482.0,32.13333333333333,66.5,8.4
483.0,32.2,66.5,9.07
484.0,32.266666666666666,66.5,9.84
485.0,32.333333333333336,66.5,10.5
486.0,32.4,66.5,11.28
487.0,32.46666666666667,66.5,11.94
488.0,32.53333333333333,66.5,12.71
489.0,32.6,66.5,13.38
490.0,32.666666666666664,66.5,14.15
491.0,32.733333333333334,66.5,14.81
492.0,32.8,66.5,15.59
493.0,32.86666666666667,66.5,16.25
494.0,32.93333333333333,66.5,17.03
495.0,33.0,66.5,17.69
496.0,33.06666666666667,66.5,18.46
497.0,33.13333333333333,66.5,19.13
498.0,33.2,66.5,19.9
499.0,33.266666666666666,66.5,20.56
500.0,33.333333333333336,66.5,21.34
501.0,33.4,66.5,22.0
502.0,33.46666666666667,66.5,22.77
503.0,33.53333333333333,66.5,23.44
504.0,33.6,66.5,24.1
505.0,33.666666666666664,66.5,24.88
506.0,33.733333333333334,66.5,25.54
507.0,33.8,66.5,26.31
508.0,33.86666666666667,66.5,26.98
509.0,33.93333333333333,66.5,27.75
510.0,34.0,66.5,28.41
511.0,34.06666666666667,66.5,29.19
512.0,34.13333333333333,66.5,29.85
513.0,34.2,66.5,30.62
514.0,34.266666666666666,66.5,31.29
515.0,34.333333333333336,66.5,32.06
516.0,34.4,66.5,32.72
517.0,34.46666666666667,66.5,33.5
518.0,34.53333333333333,66.5,34.16
519.0,34.6,66.5,34.94
520.0,34.666666666666664,66.5,35.16
521.0,34.733333333333334,66.5,34.38
522.0,34.8,66.5,33.72
523.0,34.86666666666667,66.5,32.95
524.0,34.93333333333333,66.5,32.28
525.0,35.0,66.5,31.51
526.0,35.06666666666667,66.5,30.85
527.0,35.13333333333333,66.5,30.07
528.0,35.2,66.5,29.41
529.0,35.266666666666666,66.5,28.63
530.0,35.333333333333336,66.5,27.97
531.0,35.4,66.5,27.2
532.0,35.46666666666667,66.5,26.53
533.0,35.53333333333333,66.5,25.76
534.0,35.6,66.5,25.1
535.0,35.666666666666664,66.5,24.32
536.0,35.733333333333334,66.5,23.66
537.0,35.8,66.5,22.89
538.0,35.86666666666667,66.5,22.22
539.0,35.93333333333333,66.5,21.45
540.0,36.0,66.5,20.78
541.0,36.06666666666667,66.5,20.01
542.0,36.13333333333333,66.5,19.35
543.0,36.2,66.5,18.57
544.0,36.266666666666666,66.5,17.91
545.0,36.333333333333336,66.5,17.14
546.0,36.4,66.5,16.47
547.0,36.46666666666667,66.5,15.7
548.0,36.53333333333333,66.5,15.04
549.0,36.6,66.5,14.26
550.0,36.66666666666666,66.5,13.6
551.0,36.73333333333333,66.5,12.82
552.0,36.8,66.5,12.16
553.0,36.86666666666667,66.5,11.39
554.0,36.93333333333333,66.5,10.72
555.0,37.0,66.5,9.95
556.0,37.06666666666667,66.5,9.29
557.0,37.13333333333333,66.5,8.51
558.0,37.2,66.5,7.85
559.0,37.266666666666666,66.5,7.08
560.0,37.333333333333336,66.5,6.41
561.0,37.4,66.5,5.64
562.0,37.46666666666667,66.5,4.98
563.0,37.53333333333333,66.5,4.2
564.0,37.6,66.5,3.54
565.0,37.66666666666666,66.5,2.87
566.0,37.73333333333333,66.5,2.1
567.0,37.8,66.5,1.44
568.0,37.86666666666667,66.5,0.66
569.0,37.93333333333333,65.84,0.33
570.0,38.0,64.62,0.33
571.0,38.06666666666667,63.29,0.33
572.0,38.13333333333333,62.08,0.33
573.0,38.2,60.75,0.33
574.0,38.266666666666666,59.53,0.33
575.0,38.333333333333336,58.21,0.33
576.0,38.4,56.88,0.33
577.0,38.46666666666667,55.67,0.33
578.0,38.53333333333333,54.45,0.33
579.0,38.6,53.12,0.33
580.0,38.66666666666666,51.8,0.33
581.0,38.73333333333333,50.58,0.33
582.0,38.8,49.25,0.33
583.0,38.86666666666667,48.04,0.33
584.0,38.93333333333333,46.71,0.33
585.0,39.0,45.49,0.33
586.0,39.06666666666667,44.17,0.33
587.0,39.13333333333333,42.95,0.33
588.0,39.2,41.62,0.33
589.0,39.266666666666666,40.3,0.33
590.0,39.333333333333336,39.08,0.33
